Project_Name,Subproject,Sample_ID,Source_ID,Strain_ID,Plasmid_ID,Nucleic_Acids_ID,A260,A280,Ratio,nDrop,Qubit,Quantification_Method,Extractor,Date_Extracted,Storage_Location,Storage_Box,Kit_Name,Lot_Number,Kit_Name_2,Lot_Number_2,What_is_this?,Empty,Notes
NIH_Leech_Microbiome,Adult,A42hF050317EMai,A42hF050317EMa,,,A42hF050317EMaiD,,,,,3.77,,McClureE,2018-02-01,BPB425_-20,DNAtemp,EMbeat ,121214EM061717,,,,no,
NIH_Leech_Microbiome,Adult,A42hF050317EMbb,A42hF050317EMb,,,A42hF050317EMbbD,,,,,1.39,,McClureE,2017-06-18,BPB425_-20,DNAtemp,EMbeat ,121214EM061717,,,,no,
NIH_Leech_Microbiome,Adult,A42hF050317EMbi,A42hF050317EMb,,,A42hF050317EMbiD,,,,,3.31,,McClureE,2018-02-01,BPB425_-20,DNAtemp,EMbeat ,121214EM061717,,,,no,
NIH_Leech_Microbiome,Adult,A42hF050317EMci,A42hF050317EMc,,,A42hF050317EMciD,,,,,3.51,,McClureE,2018-02-01,BPB425_-20,DNAtemp,EMbeat ,121214EM061717,,,,no,
NIH_Leech_Microbiome,Deposit,A050817EMsb,A050817EMs,,,A050817EMsbD,,,,,0.0,,McClureE,2017-11-04,OUT,OUT,EMbeat ,121214EM102617,,,,yes,
NIH_Leech_Microbiome,Deposit,A050817EMsu,A050817EMs,,,A050817EMsuD,,,,,3.42,,McClureE,2017-08-15,BPB425_-20,DNAtemp,EMbeat ,121214EM061717,,,,no,
NIH_Leech_Microbiome,Adult,A7dF051717EMab,A7dF051717EMa,,,A7dF051717EMabD,,,,,0.0,,McClureE,2017-11-04,OUT,OUT,EMbeat ,121214EM102617,,,,yes,
NIH_Leech_Microbiome,Food,Hb4dA043013EMacR,Hb4dA043013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,Hb4dB043013EMacR,Hb4dB043013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,Hb4dC043013EMacR,Hb4dC043013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,H4dA061013EMacR,H4dA061013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,H4dB061013EMacR,H4dB061013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,ILF_3,ILF_3,,,,,,,,,,,,,,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa2dF110314EMai,MAa2dF110314EMa,,,MAa2dF110314EMaiD,,,,,0.905,,LinA,2015-01-30,BPB425_-20,DNA6,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa2dF110314EMbu,MAa2dF110314EMb,,,MAa2dF110314EMbuD,,,,,1.31,,LinA,2014-11-18,BPB425_-20,DNA6,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa2dF110314EMci,MAa2dF110314EMc,,,MAa2dF110314EMciD,,,,,1.12,,LinA,2015-02-23,BPB425_-20,DNA6,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa2dF110314EMcu,MAa2dF110314EMc,,,MAa2dF110314EMcuD,,,,,1.34,,McClureE,2017-11-03,OUT,OUT,EMbeat ,121214EM102617,,,,yes,
NIH_Leech_Microbiome,EnvInteract,MAa4dF110514EMai,MAa4dF110514EMa,,,MAa4dF110514EMaiD,,,,,0.077,,LinA,2015-0323,BPB425_-20,DNA6,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa4dF110514EMau,MAa4dF110514EMa,,,MAa4dF110514EMauD,,,,,2.29,,McClureE,2017-11-04,BPB425_-20,DNA6,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa4dF110514EMbi,MAa4dF110514EMb,,,MAa4dF110514EMbiD,,,,,2.49,,LinA,2015-0323,BPB425_-20,DNA6,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa4dF110514EMbu,MAa4dF110514EMb,,,MAa4dF110514EMbuD,,,,,7.04,,LinA,2014-11-18,BPB425_-20,DNA6,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa4dF110514EMci,MAa4dF110514EMc,,,MAa4dF110514EMciD,,,,,0.534,,LinA,2015-01-30,OUT,OUT,,,,,,yes,Macrobdella
NIH_Leech_Microbiome,EnvInteract,MAa4dF110514EMcu,MAa4dF110514EMc,,,MAa4dF110514EMcuD,,,,,4.18,,McClureE,2017-11-03,BPB425_-20,DNA6,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa0dF110814EMai,MAa0dF110814EMa,,,MAa0dF110814EMaiD,,,,,4.05,,LinA,2015-03-25,BPB425_-20,DNA6,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa0dF110814EMau,MAa0dF110814EMa,,,MAa0dF110814EMauD,,,,,2.0,,McClureE,2017-11-04,BPB425_-20,DNA6,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa0dF110814EMbi,MAa0dF110814EMb,,,MAa0dF110814EMbiD,,,,,2.23,,LinA,2015-03-25,BPB425_-20,DNA6,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa0dF110814EMbu,MAa0dF110814EMb,,,MAa0dF110814EMbuD,,,,,3.99,,McClureE,2017-11-04,BPB425_-20,DNA6,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa0dF110814EMci,MAa0dF110814EMc,,,MAa0dF110814EMciD,,,,,1.81,,LinA,2015-04-08,BPB425_-20,DNA6,,,,,,no,"[Extract] remeasured 4/22/15, Graf2014EM01, p.29"
NIH_Leech_Microbiome,EnvInteract,MAa0dF110814EMcu,MAa0dF110814EMc,,,MAa0dF110814EMcuD,,,,,3.36,,McClureE,2017-11-03,BPB425_-20,DNA6,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa7dF110814EMai,MAa7dF110814EMa,,,MAa7dF110814EMaiD,,,,,12.6,,LinA,2015-04-27,BPB425_-20,DNA6,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa7dF110814EMau,MAa7dF110814EMa,,,MAa7dF110814EMauD,,,,,3.44,,McClureE,2017-11-03,BPB425_-20,DNA6,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa7dF110814EMbi,MAa7dF110814EMb,,,MAa7dF110814EMbiD,,,,,6.25,,LinA,2015-04-27,BPB425_-20,DNA6,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa7dF110814EMbu,MAa7dF110814EMb,,,MAa7dF110814EMbuD,,,,,2.39,,McClureE,2017-11-04,BPB425_-20,DNA6,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa7dF110814EMci,MAa7dF110814EMc,,,MAa7dF110814EMciD,,,,,7.11,,LinA,2015-04-27,BPB425_-20,DNA6,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,MAa7dF110814EMcu,MAa7dF110814EMc,,,MAa7dF110814EMcuD,,,,,3.77,,McClureE,2017-11-03,BPB425_-20,DNA6,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,WildCollect,Ma5wF082117EMab,Ma5wF082117EMa,,,Ma5wF082117EMabD,,,,,2.74,,McClureE,2017-11-03,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,WildCollect,Ma5wF082117EMai,Ma5wF082117EMa,,,Ma5wF082117EMaiD,,,,,4.49,,McClureE,2017-11-03,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,WildCollect,Ma5wF082117EMbb,Ma5wF082117EMb,,,Ma5wF082117EMbbD,,,,,0.0,,McClureE,2017-11-03,OUT,OUT,EMbeat ,121214EM102617,,,,yes,
NIH_Leech_Microbiome,WildCollect,Ma5wF082117EMbi,Ma5wF082117EMb,,,Ma5wF082117EMbiD,,,,,2.68,,McClureE,2017-11-04,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,WildCollect,Ma5wF082117EMbo,Ma5wF082117EMb,,,Ma5wF082117EMboD,,,,,1.95,,McClureE,2017-11-04,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,WildCollect,Ma5wF082117EMbu,Ma5wF082117EMb,,,Ma5wF082117EMbuD,,,,,2.68,,McClureE,2017-11-04,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,WildCollect,Ma5wF082117EMcb,Ma5wF082117EMc,,,Ma5wF082117EMcbD,,,,,0.10300000000000001,,McClureE,2017-11-03,OUT,OUT,EMbeat ,121214EM102617,,,,yes,
NIH_Leech_Microbiome,WildCollect,Ma5wF082117EMci,Ma5wF082117EMc,,,Ma5wF082117EMciD,,,,,2.65,,McClureE,2017-11-03,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,WildCollect,Ma5wF082117EMco,Ma5wF082117EMc,,,Ma5wF082117EMcoD,,,,,1.3,,McClureE,2017-11-03,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,WildCollect,Ma5wF082117EMcu,Ma5wF082117EMc,,,Ma5wF082117EMcuD,,,,,16.3,,McClureE,2017-11-03,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,WildCollect,Ma071817EMab,Ma071817EMa,,,Ma071817EMabD,,,,,0.0,,McClureE,2017-08-15,OUT,OUT,EMbeat ,121214EM061717,,,,yes,
NIH_Leech_Microbiome,WildCollect,Ma071817EMai,Ma071817EMa,,,Ma071817EMaiD,,,,,6.91,,McClureE,2017-10-26,BPB425_-20,DNA6,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,WildCollect,Ma071817EMau,Ma071817EMa,,,Ma071817EMauD,,,,,2.25,,McClureE,2017-10-27,BPB425_-20,DNA6,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,WildCollect,Ma071817EMbb,Ma071817EMb,,,Ma071817EMbbD,,,,,0.0,,McClureE,2017-11-03,OUT,OUT,EMbeat ,121214EM102617,,,,yes,
NIH_Leech_Microbiome,WildCollect,Ma071817EMbi,Ma071817EMb,,,Ma071817EMbiD,,,,,0.59,,McClureE,2017-08-15,OUT,OUT,EMbeat ,121214EM061717,,,,yes,
NIH_Leech_Microbiome,WildCollect,Ma071817EMbu,Ma071817EMb,,,Ma071817EMbuD,,,,,3.62,,McClureE,2017-08-15,BPB425_-20,DNA6,EMbeat ,121214EM061717,,,,no,
NIH_Leech_Microbiome,WildCollect,Ma071817EMcb,Ma071817EMc,,,Ma071817EMcbD,,,,,0.0,,McClureE,2017-11-03,OUT,OUT,EMbeat ,121214EM102617,,,,yes,
NIH_Leech_Microbiome,WildCollect,Ma071817EMci,Ma071817EMc,,,Ma071817EMciD,,,,,6.37,,McClureE,2017-08-15,BPB425_-20,DNA6,EMbeat ,121214EM061717,,,,no,
NIH_Leech_Microbiome,WildCollect,Ma071817EMcu,Ma071817EMc,,,Ma071817EMcuD,,,,,5.73,,McClureE,2017-10-26,BPB425_-20,DNA6,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,WildCollect,Ma061817EMab,Ma061817EMa,,,Ma061817EMabD,,,,,0.726,,McClureE,2017-10-26,OUT,OUT,EMbeat ,121214EM102617,,,,yes,
NIH_Leech_Microbiome,WildCollect,Ma061817EMai,Ma061817EMa,,,Ma061817EMaiD,,,,,10.4,,McClureE,2017-10-26,BPB425_-20,DNA6,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,WildCollect,Ma061817EMbb,Ma061817EMb,,,Ma061817EMbbD,,,,,0.503,,McClureE,2017-11-03,OUT,OUT,EMbeat ,121214EM102617,,,,yes,
NIH_Leech_Microbiome,WildCollect,Ma061817EMbi,Ma061817EMb,,,Ma061817EMbiD,,,,,3.1,,McClureE,2017-11-03,BPB425_-20,DNA6,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,WildCollect,Ma061817EMcb,Ma061817EMc,,,Ma061817EMcbD,,,,,0.245,,McClureE,2017-11-03,OUT,OUT,EMbeat ,121214EM102617,,,,yes,
NIH_Leech_Microbiome,WildCollect,Ma061817EMci,Ma061817EMc,,,Ma061817EMciD,,,,,1.96,,McClureE,2017-11-03,BPB425_-20,DNA6,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,Food,P4dA061013EMacR,P4dA061013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,P4dB061013EMacR,P4dB061013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,P4dC061013EMacR,P4dC061013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,PureCulture,SaA7dF051717EMau,SaA7dF051717EMa,,,SaA7dF051717EMauD,,,,,2.44,,McClureE,2017-10-27,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,EnvInteract,SAa1dF100913EMai,SAa1dF100913EMa,,,SAa1dF100913EMaiD,,,,,5.24,,McClureE,2013-10-14,BPB425_-20,DNA3,EMbeat ,061313JB092913,,,,no,
NIH_Leech_Microbiome,EnvInteract,SAa1dF100913EMbi,SAa1dF100913EMb,,,SAa1dF100913EMbiD,,,,,3.98,,McClureE,2013-10-14,BPB425_-20,DNA3,EMbeat ,061313JB092913,,,,no,DNA=4.18ng/µL=2013_1018
NIH_Leech_Microbiome,EnvInteract,SAa1dF100913EMci,SAa1dF100913EMc,,,SAa1dF100913EMciD,,,,,2.88,,McClureE,2013-10-14,BPB425_-20,DNA3,EMbeat ,061313JB092913,,,,no,DNA=3ng/µL=2013_1018
NIH_Leech_Microbiome,EnvInteract,SAa2dF101013EMai,SAa2dF101013EMa,,,SAa2dF101013EMaiD,,,,,3.3,,McClureE,2013-10-14,BPB425_-20,DNA3,EMbeat ,061313JB092913,,,,no,
NIH_Leech_Microbiome,EnvInteract,SAa2dF101013EMbi,SAa2dF101013EMb,,,SAa2dF101013EMbiD,,,,,3.34,,McClureE,2013-10-14,BPB425_-20,DNA3,EMbeat ,061313JB092913,,,,no,DNA=3.51ng/µL=2013_1018
NIH_Leech_Microbiome,EnvInteract,SAa2dF101013EMci,SAa2dF101013EMc,,,SAa2dF101013EMciD,,,,,5.8,,McClureE,2013-10-14,BPB425_-20,DNA3,EMbeat ,061313JB092913,,,,no,
NIH_Leech_Microbiome,EnvInteract,SAa4dF101213EMai,SAa4dF101213EMa,,,SAa4dF101213EMaiD,,,,,6.0,,McClureE,2013-10-14,BPB425_-20,DNA3,EMbeat ,061313JB092913,,,,no,
NIH_Leech_Microbiome,EnvInteract,SAa4dF101213EMbi,SAa4dF101213EMb,,,SAa4dF101213EMbiD,,,,,9.6,,McClureE,2013-10-14,BPB425_-20,DNA3,EMbeat ,061313JB092913,,,,no,
NIH_Leech_Microbiome,EnvInteract,SAa4dF101213EMci,SAa4dF101213EMc,,,SAa4dF101213EMciD,,,,,5.4,,McClureE,2013-10-14,BPB425_-20,DNA3,EMbeat ,061313JB092913,,,,no,
NIH_Leech_Microbiome,Food,S0dA120812EMcR,S0dA120812EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S0dA120812EMiR,S0dA120812EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S0dA120812EMtR,S0dA120812EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S0dB120812EMcR,S0dB120812EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S0dB120812EMiR,S0dB120812EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S0dB120812EMtR,S0dB120812EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S0dC120812EMcR,S0dC120812EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S0dC120812EMiR,S0dC120812EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S0dC120812EMtR,S0dC120812EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S12hA120812EMcR,S12hA120812EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S12hA120812EMtR,S12hA120812EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S12hB120812EMcR,S12hB120812EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S12hB120812EMtR,S12hB120812EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S12hC120812EMcR,S12hC120812EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S12hC120812EMtR,S12hC120812EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S24hA120912EMcR,S24hA120912EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S24hB120912EMcR,S24hB120912EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S24hC120912EMcR,S24hC120912EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S48hA121012EMcR,S48hA121012EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S48hB121012EMcR,S48hB121012EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,S48hC121012EMcR,S48hC121012EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
